2.2525079310165332, 1.3350377073318775, 0.5926894591351733, [13, 35, 17, 16, 25, 39, 38, 36, 14, 4, 30, 11, 1, 0, 21, 5, 12, 32, 31, 18], ['002262', '004757', '002435', '002431', '003183', '519761', '519759', '519228', '002364', '001423', '004011', '002117', '001338', '001165', '002935', '001567', '002228', '004226', '004145', '002462']
2.2574013636768457, 1.3317719545548274, 0.5899579826538436, [4, 41, 5, 31, 12, 1, 36, 13, 24, 33, 38, 39, 11, 14, 0, 20, 22, 21, 16, 32], ['001423', '519771', '001567', '004145', '002228', '001338', '519228', '002262', '003143', '004280', '519759', '519761', '002117', '002364', '001165', '002729', '003031', '002935', '002431', '004226']
2.2586496160119895, 1.346912222182633, 0.5963351786103167, [4, 34, 30, 39, 16, 31, 28, 21, 37, 29, 25, 13, 5, 41, 1, 38, 11, 12, 36, 14], ['001423', '004455', '004011', '519761', '002431', '004145', '003604', '002935', '519626', '003967', '003183', '002262', '001567', '519771', '001338', '519759', '002117', '002228', '519228', '002364']
2.260715452596299, 1.3337679411169503, 0.5899760359426022, [24, 16, 36, 1, 20, 41, 31, 2, 0, 33, 13, 14, 34, 39, 5, 11, 30, 3, 12, 21], ['003143', '002431', '519228', '001338', '002729', '519771', '004145', '001406', '001165', '004280', '002262', '002364', '004455', '519761', '001567', '002117', '004011', '001407', '002228', '002935']
2.2623662540653355, 1.3368803236961717, 0.5909212627680768, [17, 25, 1, 40, 11, 21, 14, 24, 16, 32, 23, 30, 27, 12, 31, 2, 41, 0, 5, 39], ['002435', '003183', '001338', '519769', '002117', '002935', '002364', '003143', '002431', '004226', '003063', '004011', '003512', '002228', '004145', '001406', '519771', '001165', '001567', '519761']
2.2744337644868295, 1.3368485097882314, 0.5877720119450736, [35, 24, 14, 36, 39, 12, 38, 5, 11, 27, 16, 32, 2, 21, 13, 31, 10, 1, 25, 0], ['004757', '003143', '002364', '519228', '519761', '002228', '519759', '001567', '002117', '003512', '002431', '004226', '001406', '002935', '002262', '004145', '002088', '001338', '003183', '001165']
2.2845526496647914, 1.3377166695353226, 0.585548627969508, [22, 11, 41, 31, 32, 38, 21, 1, 16, 39, 25, 0, 5, 36, 33, 40, 30, 14, 12, 2], ['003031', '002117', '519771', '004145', '004226', '519759', '002935', '001338', '002431', '519761', '003183', '001165', '001567', '519228', '004280', '519769', '004011', '002364', '002228', '001406']
1.735727860583122, 1.3641310107271112, 0.6284031501439894, [30, 14, 21, 5, 16, 34, 10, 35, 31, 1, 39, 27, 23, 9, 41, 25, 7, 33, 28, 36], ['004011', '002364', '002935', '001567', '002431', '004455', '002088', '004757', '004145', '001338', '519761', '003512', '003063', '002058', '519771', '003183', '002010', '004280', '003604', '519228']
1.7412590274062778, 1.3594149719375481, 0.6181559445312705, [40, 14, 41, 37, 16, 35, 17, 5, 2, 39, 33, 21, 30, 31, 1, 36, 6, 0, 25, 27], ['519769', '002364', '519771', '519626', '002431', '004757', '002435', '001567', '001406', '519761', '004280', '002935', '004011', '004145', '001338', '519228', '001580', '001165', '003183', '003512']
1.7430183911772397, 1.3553083687147471, 0.6122899775375074, [39, 36, 10, 5, 24, 19, 17, 21, 8, 16, 22, 15, 12, 1, 0, 25, 40, 14, 30, 31], ['519761', '519228', '002088', '001567', '003143', '002619', '002435', '002935', '002026', '002431', '003031', '002414', '002228', '001338', '001165', '003183', '519769', '002364', '004011', '004145']
1.7432232236650353, 1.37071498852777, 0.627491764862735, [41, 10, 16, 25, 17, 11, 37, 5, 7, 31, 27, 22, 36, 38, 30, 21, 28, 14, 39, 35], ['519771', '002088', '002431', '003183', '002435', '002117', '519626', '001567', '002010', '004145', '003512', '003031', '519228', '519759', '004011', '002935', '003604', '002364', '519761', '004757']
1.7486409326367895, 1.3530979078127041, 0.6044569751759147, [11, 3, 28, 1, 39, 31, 40, 22, 16, 30, 37, 5, 12, 20, 14, 24, 15, 41, 21, 27], ['002117', '001407', '003604', '001338', '519761', '004145', '519769', '003031', '002431', '004011', '519626', '001567', '002228', '002729', '002364', '003143', '002414', '519771', '002935', '003512']
1.7529571248293405, 1.3558775920684696, 0.6029204672391288, [4, 33, 30, 16, 1, 5, 27, 22, 15, 14, 31, 34, 21, 12, 11, 10, 36, 25, 32, 39], ['001423', '004280', '004011', '002431', '001338', '001567', '003512', '003031', '002414', '002364', '004145', '004455', '002935', '002228', '002117', '002088', '519228', '003183', '004226', '519761']
1.7541175506779876, 1.3558397768662878, 0.6017222261883001, [12, 5, 35, 41, 22, 4, 24, 0, 21, 31, 40, 14, 15, 16, 39, 1, 10, 11, 30, 36], ['002228', '001567', '004757', '519771', '003031', '001423', '003143', '001165', '002935', '004145', '519769', '002364', '002414', '002431', '519761', '001338', '002088', '002117', '004011', '519228']
1.7545638350225228, 1.356466027835459, 0.6019021928129361, [41, 24, 12, 5, 30, 35, 21, 1, 16, 11, 13, 31, 8, 25, 29, 14, 27, 39, 10, 4], ['519771', '003143', '002228', '001567', '004011', '004757', '002935', '001338', '002431', '002117', '002262', '004145', '002026', '003183', '003967', '002364', '003512', '519761', '002088', '001423']
1.7564936952848131, 1.3558219405056813, 0.5993282452208678, [21, 41, 34, 1, 12, 31, 10, 11, 37, 40, 5, 39, 38, 14, 36, 16, 27, 32, 22, 25], ['002935', '519771', '004455', '001338', '002228', '004145', '002088', '002117', '519626', '519769', '001567', '519761', '519759', '002364', '519228', '002431', '003512', '004226', '003031', '003183']
1.753627653232671, 1.3664370606693959, 0.6256188148734497, [30, 0, 21, 4, 41, 20, 5, 12, 31, 36, 40, 10, 27, 39, 16, 37, 25, 15, 35, 14], ['004011', '001165', '002935', '001423', '519771', '002729', '001567', '002228', '004145', '519228', '519769', '002088', '003512', '519761', '002431', '519626', '003183', '002414', '004757', '002364']
1.7540087283322516, 1.3612286947247125, 0.6144399327849215, [25, 28, 36, 41, 18, 14, 27, 39, 40, 22, 5, 1, 31, 11, 38, 10, 13, 16, 21, 29], ['003183', '003604', '519228', '519771', '002462', '002364', '003512', '519761', '519769', '003031', '001567', '001338', '004145', '002117', '519759', '002088', '002262', '002431', '002935', '003967']
1.7566231546449065, 1.3597181742742512, 0.6061900392586895, [15, 12, 5, 36, 14, 33, 38, 1, 2, 29, 21, 4, 39, 31, 37, 41, 16, 10, 25, 30], ['002414', '002228', '001567', '519228', '002364', '004280', '519759', '001338', '001406', '003967', '002935', '001423', '519761', '004145', '519626', '519771', '002431', '002088', '003183', '004011']
1.7571038667278591, 1.3709200132917538, 0.6276322931277888, [33, 40, 21, 16, 31, 14, 27, 35, 15, 22, 5, 4, 39, 1, 17, 28, 41, 25, 36, 10], ['004280', '519769', '002935', '002431', '004145', '002364', '003512', '004757', '002414', '003031', '001567', '001423', '519761', '001338', '002435', '003604', '519771', '003183', '519228', '002088']
1.436927999678854, 1.3636508860126468, 0.6336144316689646, [35, 36, 41, 39, 10, 15, 5, 28, 30, 31, 37, 18, 23, 2, 1, 29, 27, 24, 14, 21], ['004757', '519228', '519771', '519761', '002088', '002414', '001567', '003604', '004011', '004145', '519626', '002462', '003063', '001406', '001338', '003967', '003512', '003143', '002364', '002935']
1.4423827882860865, 1.37436829609071, 0.6599275390231173, [37, 39, 5, 14, 13, 21, 38, 34, 40, 9, 30, 41, 27, 7, 10, 15, 25, 16, 33, 36], ['519626', '519761', '001567', '002364', '002262', '002935', '519759', '004455', '519769', '002058', '004011', '519771', '003512', '002010', '002088', '002414', '003183', '002431', '004280', '519228']
1.442994422708451, 1.3720843034589398, 0.6454494037524438, [19, 25, 13, 32, 17, 30, 10, 41, 5, 37, 14, 24, 23, 1, 21, 39, 36, 27, 16, 15], ['002619', '003183', '002262', '004226', '002435', '004011', '002088', '519771', '001567', '519626', '002364', '003143', '003063', '001338', '002935', '519761', '519228', '003512', '002431', '002414']
1.4437334798240866, 1.3748657071351373, 0.655661136555254, [3, 35, 7, 16, 29, 10, 15, 30, 31, 18, 27, 39, 25, 37, 40, 9, 21, 14, 5, 41], ['001407', '004757', '002010', '002431', '003967', '002088', '002414', '004011', '004145', '002462', '003512', '519761', '003183', '519626', '519769', '002058', '002935', '002364', '001567', '519771']
1.4437480546212809, 1.372455893714292, 0.6435391954650567, [12, 36, 21, 19, 9, 27, 30, 41, 16, 14, 13, 37, 31, 6, 28, 39, 22, 4, 10, 5], ['002228', '519228', '002935', '002619', '002058', '003512', '004011', '519771', '002431', '002364', '002262', '519626', '004145', '001580', '003604', '519761', '003031', '001423', '002088', '001567']
1.444709428944809, 1.3745653066399635, 0.6492793884757718, [14, 21, 30, 16, 1, 22, 25, 41, 34, 39, 10, 5, 13, 17, 6, 29, 24, 36, 40, 27], ['002364', '002935', '004011', '002431', '001338', '003031', '003183', '519771', '004455', '519761', '002088', '001567', '002262', '002435', '001580', '003967', '003143', '519228', '519769', '003512']
1.445295801120711, 1.3728549652080932, 0.637795820436911, [14, 10, 22, 29, 41, 32, 5, 1, 19, 39, 40, 31, 4, 17, 30, 21, 16, 20, 37, 27], ['002364', '002088', '003031', '003967', '519771', '004226', '001567', '001338', '002619', '519761', '519769', '004145', '001423', '002435', '004011', '002935', '002431', '002729', '519626', '003512']
1.447582727750095, 1.3791413396672205, 0.6577930595856277, [22, 15, 27, 33, 41, 10, 40, 30, 21, 5, 29, 28, 37, 16, 17, 36, 39, 11, 14, 9], ['003031', '002414', '003512', '004280', '519771', '002088', '519769', '004011', '002935', '001567', '003967', '003604', '519626', '002431', '002435', '519228', '519761', '002117', '002364', '002058']
1.448978448007621, 1.3803611021340074, 0.656913270631932, [14, 17, 16, 27, 35, 30, 22, 23, 29, 40, 37, 39, 10, 36, 20, 15, 31, 4, 21, 5], ['002364', '002435', '002431', '003512', '004757', '004011', '003031', '003063', '003967', '519769', '519626', '519761', '002088', '519228', '002729', '002414', '004145', '001423', '002935', '001567']
1.3790329834285149, 1.3790329834285149, 0.6565466642855017, [26, 36, 21, 39, 4, 16, 33, 19, 5, 37, 14, 1, 27, 10, 30, 13, 35, 22, 41, 15], ['003346', '519228', '002935', '519761', '001423', '002431', '004280', '002619', '001567', '519626', '002364', '001338', '003512', '002088', '004011', '002262', '004757', '003031', '519771', '002414']
1.3790867210640974, 1.3790867210640974, 0.7039203674713049, [27, 21, 36, 41, 30, 26, 22, 10, 39, 40, 16, 9, 29, 37, 14, 4, 15, 20, 13, 23], ['003512', '002935', '519228', '519771', '004011', '003346', '003031', '002088', '519761', '519769', '002431', '002058', '003967', '519626', '002364', '001423', '002414', '002729', '002262', '003063']
1.379223352714682, 1.379223352714682, 0.6916439332195591, [4, 22, 36, 3, 8, 20, 41, 21, 29, 25, 27, 37, 10, 13, 40, 14, 16, 30, 39, 6], ['001423', '003031', '519228', '001407', '002026', '002729', '519771', '002935', '003967', '003183', '003512', '519626', '002088', '002262', '519769', '002364', '002431', '004011', '519761', '001580']
1.3799563993962027, 1.3799563993962027, 0.6718714117934318, [24, 41, 35, 19, 30, 21, 13, 8, 40, 37, 39, 4, 10, 14, 27, 15, 16, 5, 22, 28], ['003143', '519771', '004757', '002619', '004011', '002935', '002262', '002026', '519769', '519626', '519761', '001423', '002088', '002364', '003512', '002414', '002431', '001567', '003031', '003604']
1.383116328399288, 1.383116328399288, 0.6696311433747236, [33, 30, 39, 27, 10, 40, 22, 36, 5, 19, 41, 28, 35, 4, 37, 21, 14, 16, 3, 15], ['004280', '004011', '519761', '003512', '002088', '519769', '003031', '519228', '001567', '002619', '519771', '003604', '004757', '001423', '519626', '002935', '002364', '002431', '001407', '002414']
1.3838819954462194, 1.3838819954462194, 0.6773615182906517, [15, 8, 41, 35, 27, 22, 36, 21, 16, 6, 4, 5, 39, 37, 40, 14, 10, 30, 23, 9], ['002414', '002026', '519771', '004757', '003512', '003031', '519228', '002935', '002431', '001580', '001423', '001567', '519761', '519626', '519769', '002364', '002088', '004011', '003063', '002058']
1.3840253141876346, 1.3840253141876346, 0.6708142451104182, [13, 27, 10, 33, 35, 16, 9, 28, 36, 5, 40, 15, 37, 22, 21, 41, 30, 39, 19, 14], ['002262', '003512', '002088', '004280', '004757', '002431', '002058', '003604', '519228', '001567', '519769', '002414', '519626', '003031', '002935', '519771', '004011', '519761', '002619', '002364']
1.1691295695507895, 1.3495125181274645, 0.6073224343593537, [16, 21, 27, 26, 12, 38, 11, 22, 24, 8, 5, 31, 25, 19, 36, 39, 40, 1, 10, 14], ['002431', '002935', '003512', '003346', '002228', '519759', '002117', '003031', '003143', '002026', '001567', '004145', '003183', '002619', '519228', '519761', '519769', '001338', '002088', '002364']
1.1691439745264212, 1.3340794115559655, 0.5891343073141458, [39, 31, 16, 3, 14, 18, 30, 1, 11, 27, 12, 21, 38, 37, 24, 15, 0, 32, 25, 5], ['519761', '004145', '002431', '001407', '002364', '002462', '004011', '001338', '002117', '003512', '002228', '002935', '519759', '519626', '003143', '002414', '001165', '004226', '003183', '001567']
1.171125248775412, 1.369244079278755, 0.6202926550624202, [16, 27, 33, 5, 21, 39, 4, 36, 19, 31, 11, 29, 10, 30, 40, 41, 13, 1, 14, 15], ['002431', '003512', '004280', '001567', '002935', '519761', '001423', '519228', '002619', '004145', '002117', '003967', '002088', '004011', '519769', '519771', '002262', '001338', '002364', '002414']
1.171961688228845, 1.3567742451861144, 0.6016350879298225, [17, 22, 21, 40, 38, 31, 30, 18, 25, 12, 20, 41, 36, 39, 14, 1, 10, 16, 5, 11], ['002435', '003031', '002935', '519769', '519759', '004145', '004011', '002462', '003183', '002228', '002729', '519771', '519228', '519761', '002364', '001338', '002088', '002431', '001567', '002117']
1.1726324348099686, 1.3681253812460683, 0.6114619403056473, [37, 1, 15, 14, 17, 27, 12, 29, 13, 40, 21, 41, 16, 10, 36, 31, 11, 30, 5, 39], ['519626', '001338', '002414', '002364', '002435', '003512', '002228', '003967', '002262', '519769', '002935', '519771', '002431', '002088', '519228', '004145', '002117', '004011', '001567', '519761']
1.1727708555204606, 1.3614404249280385, 0.603016924567068, [38, 28, 36, 9, 21, 5, 25, 39, 12, 16, 14, 1, 41, 31, 17, 10, 27, 30, 33, 37], ['519759', '003604', '519228', '002058', '002935', '001567', '003183', '519761', '002228', '002431', '002364', '001338', '519771', '004145', '002435', '002088', '003512', '004011', '004280', '519626']
1.1728959356325144, 1.3544826709376978, 0.5942934467531046, [38, 21, 36, 41, 5, 40, 11, 2, 14, 16, 30, 39, 27, 31, 20, 29, 25, 12, 10, 1], ['519759', '002935', '519228', '519771', '001567', '519769', '002117', '001406', '002364', '002431', '004011', '519761', '003512', '004145', '002729', '003967', '003183', '002228', '002088', '001338']
1.1729164597892905, 1.3606073673880206, 0.6013208660451839, [14, 27, 10, 11, 5, 22, 1, 24, 30, 25, 16, 31, 12, 7, 21, 39, 41, 28, 40, 36], ['002364', '003512', '002088', '002117', '001567', '003031', '001338', '003143', '004011', '003183', '002431', '004145', '002228', '002010', '002935', '519761', '519771', '003604', '519769', '519228']
1.173387543383304, 1.3683047769672516, 0.6078940812467756, [21, 25, 14, 17, 15, 41, 30, 31, 27, 36, 39, 16, 1, 5, 37, 12, 22, 10, 38, 4], ['002935', '003183', '002364', '002435', '002414', '519771', '004011', '004145', '003512', '519228', '519761', '002431', '001338', '001567', '519626', '002228', '003031', '002088', '519759', '001423']
1.1735411534916789, 1.3572379880664578, 0.5942777777771907, [38, 4, 16, 36, 25, 30, 39, 14, 22, 41, 1, 10, 21, 27, 11, 12, 17, 5, 2, 31], ['519759', '001423', '002431', '519228', '003183', '004011', '519761', '002364', '003031', '519771', '001338', '002088', '002935', '003512', '002117', '002228', '002435', '001567', '001406', '004145']
1.1691320490927235, 1.3666513082025435, 0.6272566227543445, [18, 5, 39, 21, 20, 31, 35, 30, 11, 27, 10, 16, 13, 14, 36, 1, 34, 3, 22, 37], ['002462', '001567', '519761', '002935', '002729', '004145', '004757', '004011', '002117', '003512', '002088', '002431', '002262', '002364', '519228', '001338', '004455', '001407', '003031', '519626']
